ID,beaching_flag,time_start,time_end,drifter_id,latitude_start,latitude_end,longitude_start,longitude_end,velocity_east,velocity_north,wind10m_abs_mean,wind10m_u_mean,wind10m_v_mean,wind10m_abs_max,wind10m_u_max,wind10m_v_max,wind10m_abs_min,wind10m_u_min,wind10m_v_min,wind10m_abs_std,wind10m_u_std,wind10m_v_std
194,False,2013-02-06 12:00:00,2013-02-07 12:00:00,300234011938590,-18.67172,-18.85654,-138.8056,-138.91542,-0.2512,-0.1407,7.574925422668457,-4.745855808258057,5.795236587524414,8.92440128326416,-3.4246132373809814,7.58193302154541,5.8597412109375,-5.831870079040527,3.4624080657958984,0.8953941464424133,0.6391041278839111,1.2902919054031372
168,False,2013-07-06 15:00:00,2013-07-07 15:00:00,300234011915950,61.72789,61.88303,-7.07536,-6.92716,0.1321,0.0226,11.216289520263672,9.26156234741211,5.8546552658081055,12.619488716125488,11.302687644958496,10.85523796081543,9.383443832397461,5.483738899230957,2.1993627548217773,0.839616596698761,1.4693800210952759,2.0730342864990234
169,False,2013-07-07 15:00:00,2013-07-08 15:00:00,300234011915950,61.88303,61.80044,-6.92716,-6.45644,0.174,0.2184,7.815700054168701,5.55636739730835,4.478244781494141,10.899154663085938,9.457415580749512,10.063076972961426,5.221520900726318,2.610184669494629,0.5500869750976562,1.8420549631118774,1.7855292558670044,3.2190558910369873
170,False,2013-08-03 20:00:00,2013-08-04 20:00:00,300234011915950,61.32548,61.42441,-6.84546,-6.81619,-0.0213,0.332,11.857439041137695,3.2842679023742676,11.343855857849121,13.184118270874023,5.320780277252197,12.757835388183594,8.630339622497559,1.260591983795166,8.327032089233398,1.3630393743515015,1.0614969730377197,1.3639867305755615
171,False,2013-08-17 09:00:00,2013-08-18 09:00:00,300234011915950,62.00312,62.20968,-7.60099,-7.37128,-0.0532,0.1029,11.290928840637207,-0.5362560153007507,10.929757118225098,14.080174446105957,3.4640965461730957,13.896448135375977,6.753108501434326,-4.765908241271973,6.685827732086182,1.8459148406982422,2.859769105911255,1.7225139141082764
172,False,2013-08-18 09:00:00,2013-08-19 09:00:00,300234011915950,62.20968,62.05861,-7.37128,-7.01367,0.3617,-0.1758,10.369841575622559,6.919622421264648,5.897517204284668,13.548606872558594,9.957010269165039,13.476585388183594,7.875049114227295,0.19820547103881836,-1.833307147026062,1.491594910621643,2.848534107208252,4.356884479522705
173,False,2013-08-19 09:00:00,2013-08-20 09:00:00,300234011915950,62.05861,62.0585,-7.01367,-7.42368,-0.055,-0.3243,12.00124740600586,9.461853981018066,7.306051731109619,13.20048999786377,11.456907272338867,8.28077507019043,10.373871803283691,7.760481357574463,6.3824944496154785,0.7857980728149414,1.1685067415237427,0.6139452457427979
174,False,2013-08-20 09:00:00,2013-08-21 09:00:00,300234011915950,62.0585,62.15465,-7.42368,-7.46431,-0.05,0.1376,8.972902297973633,8.083902359008789,3.4411022663116455,12.869064331054688,10.696495056152344,7.858243465423584,4.642282962799072,4.5802998542785645,-0.7560728788375854,2.5804338455200195,1.8640472888946533,2.5507419109344482
82,False,2013-09-08 14:00:00,2013-09-09 14:00:00,300234011274030,-52.70546,-52.68988,169.04437,169.26411,0.4393,0.1348,13.021096229553223,11.640190124511719,1.055454134941101,19.067031860351562,15.859624862670898,10.584138870239258,8.22385025024414,4.529843330383301,-7.893357753753662,3.1404919624328613,3.103038787841797,5.759753227233887
164,False,2013-11-01 17:00:00,2013-11-02 17:00:00,300234011912500,66.57345,66.48895,-17.73486,-18.14955,-0.3107,-0.2358,4.9923505783081055,-3.151087999343872,2.1002469062805176,7.771777153015137,4.635385513305664,5.233088970184326,1.2572457790374756,-5.873322486877441,-0.5725122690200806,1.9930822849273682,3.3637406826019287,1.8002219200134277
36,False,2013-11-16 13:00:00,2013-11-17 13:00:00,300234010169390,53.82502,53.65862,-133.31209,-133.0382,0.1834,-0.2696,4.214428424835205,2.769101858139038,-0.7822606563568115,6.967782020568848,6.897924423217773,1.6470906734466553,1.4371671676635742,-1.9670498371124268,-3.477567672729492,1.595930814743042,3.0163044929504395,1.7118570804595947
45,False,2013-11-30 16:00:00,2013-12-01 16:00:00,300234011026600,71.16174,71.06991,24.50353,25.02348,0.3442,0.0118,9.671971321105957,4.330262660980225,-8.025579452514648,14.09699535369873,6.830084800720215,-1.8297761678695679,4.6271843910217285,1.3054571151733398,-13.5535249710083,2.9765522480010986,1.5612398386001587,4.09979772567749
46,False,2013-12-01 16:00:00,2013-12-02 16:00:00,300234011026600,71.06991,70.97401,25.02348,25.27368,0.1011,-0.3044,8.367392539978027,5.248165130615234,-5.428686141967773,11.969303131103516,7.559993743896484,5.34593391418457,3.9672012329101562,1.6666297912597656,-11.361227989196777,2.254467010498047,1.3518352508544922,4.031694412231445
195,False,2013-12-06 18:00:00,2013-12-07 18:00:00,300234011938590,-15.91419,-15.93005,168.39645,168.3312,-0.3254,-0.1146,5.969344615936279,-5.8384904861450195,0.015124206431210041,7.149665355682373,-4.6770429611206055,2.071056365966797,5.035317897796631,-7.0026702880859375,-1.4494733810424805,0.6041843891143799,0.6259644627571106,1.2321046590805054
196,False,2013-12-07 18:00:00,2013-12-08 18:00:00,300234011938590,-15.93005,-15.6269,168.3312,168.27922,0.0363,0.1815,4.603899955749512,-3.9927597045898438,1.9758806228637695,6.484745502471924,-2.0944273471832275,3.4792680740356445,2.451824903488159,-6.239809036254883,-0.33118724822998047,1.0287131071090698,1.132896900177002,1.0604026317596436
197,False,2013-12-08 18:00:00,2013-12-09 18:00:00,300234011938590,-15.6269,-15.37419,168.27922,168.20557,-0.1663,0.3676,4.949659824371338,-3.6226508617401123,3.1722607612609863,6.483261585235596,-2.1719868183135986,4.953177452087402,3.1198782920837402,-5.365818023681641,0.9913320541381836,0.9030740261077881,0.8456560373306274,1.1885724067687988
198,False,2013-12-09 18:00:00,2013-12-10 18:00:00,300234011938590,-15.37419,-15.14147,168.20557,168.18246,-0.0403,0.2304,3.328460931777954,-2.6892507076263428,1.8629379272460938,4.362808704376221,-2.1719868183135986,3.317880630493164,2.614104986190796,-3.191836357116699,0.8056650161743164,0.5705152153968811,0.30288201570510864,0.780892550945282
148,False,2013-12-31 05:00:00,2014-01-01 05:00:00,300234011846540,51.68527,51.93079,-5.45625,-5.25183,0.157,0.5156,6.293349742889404,1.1836527585983276,5.925952911376953,8.766824722290039,4.968117713928223,8.766489028930664,3.665252447128296,-1.9427812099456787,2.595208168029785,1.4325627088546753,1.5760513544082642,1.6299059391021729
54,False,2013-12-31 21:00:00,2014-01-01 21:00:00,300234011029600,66.20504,66.0848,-14.65523,-14.98547,-0.2116,-0.0243,7.297726631164551,-4.836166858673096,3.551684617996216,10.78061294555664,-2.64164137840271,9.184528350830078,4.333090782165527,-9.681367874145508,-5.007136344909668,1.8404983282089233,2.0666489601135254,4.046014308929443
83,False,2014-01-01 02:00:00,2014-01-02 02:00:00,300234011460700,47.56468,47.7152,-3.60602,-3.57126,0.1308,0.1565,7.452785015106201,1.492116093635559,7.136477470397949,9.787359237670898,5.792914390563965,9.603928565979004,4.0499091148376465,-0.4455925226211548,3.9647250175476074,1.7689958810806274,1.561689853668213,1.7546378374099731
143,False,2014-01-12 02:00:00,2014-01-13 02:00:00,300234011795230,52.00365,52.0922,-7.11576,-7.06778,0.0702,0.1661,5.361737251281738,-1.0274864435195923,4.66209077835083,7.4372758865356445,7.079508304595947,7.260917663574219,2.104234457015991,-3.00797700881958,2.0583620071411133,1.5217983722686768,2.438875436782837,1.5248490571975708
144,False,2014-01-13 02:00:00,2014-01-14 02:00:00,300234011795230,52.0922,52.06937,-7.06778,-6.95997,0.0461,0.0695,5.155822277069092,1.8437590599060059,4.315423488616943,7.4372758865356445,7.079508304595947,5.997270584106445,3.121298313140869,-0.6312156319618225,2.2789554595947266,0.9642930626869202,2.0372822284698486,1.157378911972046
145,False,2014-01-14 02:00:00,2014-01-15 02:00:00,300234011795230,52.06937,52.10068,-6.95997,-6.75168,0.0965,-0.0445,4.061959266662598,2.2781364917755127,1.8658736944198608,6.782644271850586,4.301054954528809,6.782510757446289,2.728166341781616,-0.015418358147144318,-1.3149926662445068,1.1227891445159912,1.463247537612915,2.6358461380004883
184,False,2014-01-16 01:00:00,2014-01-17 01:00:00,300234011919950,64.30514,64.12634,-14.44918,-15.00476,-0.317,-0.0829,10.92407512664795,-8.583348274230957,6.2215681076049805,13.243386268615723,-5.765805721282959,10.571634292602539,9.42689323425293,-10.425043106079102,0.8119635581970215,1.2841217517852783,1.0987234115600586,2.7194504737854004
108,False,2014-01-16 13:00:00,2014-01-17 13:00:00,300234011463700,39.82261,39.98145,-9.15421,-9.0401,0.1759,-0.0391,6.319436073303223,4.718657970428467,3.8144304752349854,7.171586990356445,5.973627090454102,6.130716323852539,4.934469223022461,2.1570591926574707,1.6307921409606934,0.5889236330986023,1.1176735162734985,1.4890577793121338
109,False,2014-01-18 01:00:00,2014-01-19 01:00:00,300234011463700,40.08639,40.05172,-9.03798,-8.98569,0.0607,0.1135,2.1676528453826904,1.4328346252441406,0.9062652587890625,3.9528729915618896,2.6510720252990723,3.5462327003479004,0.587047815322876,0.1319015473127365,-1.0235915184020996,1.0506260395050049,0.8197685480117798,1.5020592212677002
185,False,2014-01-19 23:00:00,2014-01-20 23:00:00,300234011919950,63.9404,63.83655,-16.09266,-16.50305,-0.2727,0.0832,12.256914138793945,-5.065466403961182,10.9992036819458,14.747405052185059,-3.806450843811035,14.049385070800781,8.672842025756836,-6.485708713531494,6.072617530822754,2.3589823246002197,0.6555208563804626,2.9539098739624023
110,False,2014-01-20 03:00:00,2014-01-21 03:00:00,300234011463700,39.83923,39.80562,-9.13699,-9.09371,0.0663,-0.1112,6.6961445808410645,6.297888278961182,-1.1512269973754883,7.555976867675781,7.237631797790527,3.148620128631592,5.965601921081543,5.57880973815918,-4.152750015258789,0.343772292137146,0.4773043990135193,1.9339076280593872
111,False,2014-01-21 03:00:00,2014-01-22 03:00:00,300234011463700,39.80562,39.87977,-9.09371,-8.98104,0.005,0.0317,5.245643138885498,4.7544074058532715,1.1537655591964722,6.965522289276123,6.638530731201172,3.822201728820801,3.8603224754333496,2.7915170192718506,-1.4257433414459229,0.9323397874832153,1.2543905973434448,1.6961629390716553
112,True,2014-01-22 03:00:00,2014-01-23 03:00:00,300234011463700,39.87977,39.85677,-8.98104,-8.98208,0.0257,-0.0241,1.8029178380966187,-0.07631058990955353,-0.5892311930656433,3.1098618507385254,1.7465277910232544,1.4546804428100586,0.7607353925704956,-2.6907479763031006,-3.0633997917175293,0.6429110765457153,1.3454506397247314,1.2249869108200073
50,False,2014-02-09 23:00:00,2014-02-10 23:00:00,300234011028750,65.59682,65.4823,-13.43425,-13.50168,-0.0136,-0.1099,7.391353607177734,-4.858283996582031,3.833569288253784,9.745070457458496,3.5739381313323975,7.3377299308776855,5.040586471557617,-9.05551528930664,1.4462162256240845,1.1610743999481201,3.8606929779052734,1.6661529541015625
48,False,2014-02-10 16:00:00,2014-02-11 16:00:00,300234011027150,42.80166,42.8372,-9.39633,-9.26125,0.1582,-0.0436,2.022559404373169,0.8620957136154175,-0.3999975323677063,3.2034752368927,1.3931450843811035,2.9936017990112305,0.44469010829925537,0.3700981140136719,-3.0142159461975098,0.8954493999481201,0.2994995415210724,1.9747579097747803
51,False,2014-02-10 23:00:00,2014-02-11 23:00:00,300234011028750,65.4823,65.31746,-13.50168,-13.56495,-0.0048,-0.3979,9.605411529541016,1.3400667905807495,8.397039413452148,12.622725486755371,7.336613655090332,10.63239860534668,7.5275115966796875,-6.437227249145508,6.392761707305908,1.6440367698669434,4.588586807250977,1.2671220302581787
49,False,2014-02-11 16:00:00,2014-02-12 16:00:00,300234011027150,42.8372,43.11823,-9.26125,-9.23584,-0.0899,-0.0499,1.5680944919586182,0.6275184750556946,-0.14089445769786835,2.428285837173462,1.097029209136963,1.9532281160354614,0.3153441250324249,0.12185049057006836,-2.2246222496032715,0.631493866443634,0.31022021174430847,1.5322654247283936
52,False,2014-02-11 23:00:00,2014-02-12 23:00:00,300234011028750,65.31746,65.19659,-13.56495,-13.74141,-0.0133,-0.239,9.488543510437012,-6.692554950714111,5.767955780029297,12.485445976257324,-0.03399991989135742,10.23714828491211,6.270157337188721,-10.277828216552734,2.3766465187072754,1.9208225011825562,3.231734037399292,2.284358501434326
53,False,2014-02-12 23:00:00,2014-02-13 23:00:00,300234011028750,65.19659,65.1975,-13.74141,-13.67488,-0.0996,-0.0401,9.092019081115723,-7.276994705200195,-1.8744388818740845,11.205645561218262,-1.2162368297576904,6.311893939971924,5.567772388458252,-9.330479621887207,-7.238406181335449,1.8820565938949585,2.390949249267578,4.901239395141602
349,False,2014-04-16 10:00:00,2014-04-17 10:00:00,300234060757570,52.51662,52.44573,-174.20468,-173.93607,0.1732,-0.1589,4.108076572418213,0.9694293141365051,3.3478195667266846,5.067756652832031,4.877838134765625,4.370658874511719,2.8392210006713867,-1.5530548095703125,0.6292953491210938,0.47792354226112366,2.0414626598358154,0.8885087966918945
55,False,2014-04-18 09:00:00,2014-04-19 09:00:00,300234011041330,35.99211,36.0358,14.56929,14.43662,-0.1984,-0.2513,8.364104270935059,7.729298114776611,-2.640772819519043,10.60088062286377,9.523025512695312,1.7478904724121094,5.792883396148682,5.522895812988281,-5.975828170776367,1.747897982597351,1.4410204887390137,2.054534912109375
350,False,2014-04-19 05:00:00,2014-04-20 05:00:00,300234060757570,52.27872,52.13289,-173.59662,-173.27557,0.1976,-0.2401,4.631761074066162,-3.237276077270508,-2.9418489933013916,5.53375244140625,-1.1990585327148438,-1.1118545532226562,3.0097835063934326,-5.328987121582031,-4.760839462280273,0.7682768106460571,1.3682340383529663,1.0183136463165283
468,False,2014-05-02 10:00:00,2014-05-03 10:00:00,300234061157620,33.57548,33.62338,35.24182,35.30109,0.0543,0.0557,2.148653745651245,0.9346457123756409,0.871813178062439,4.388059616088867,4.387663841247559,2.821535587310791,0.19480256736278534,-1.0623137950897217,-0.6906918287277222,1.1052782535552979,1.7546560764312744,1.0610908269882202
56,False,2014-05-03 07:00:00,2014-05-04 07:00:00,300234011041330,35.78542,35.73261,14.28574,14.55949,0.161,0.1023,9.235153198242188,8.908827781677246,-2.03338360786438,10.844637870788574,10.251173973083496,1.3602616786956787,6.112368106842041,5.959088325500488,-4.305507183074951,1.2700958251953125,1.0897384881973267,1.4872115850448608
469,False,2014-05-03 10:00:00,2014-05-04 10:00:00,300234061157620,33.62338,33.64914,35.30109,35.33598,0.0676,0.0446,2.662959098815918,-0.7666473984718323,1.784475564956665,4.33862829208374,1.6025683879852295,2.8247668743133545,0.7813498973846436,-3.6291022300720215,-1.3409547805786133,0.8708082437515259,1.7491449117660522,1.0089839696884155
220,False,2014-05-03 12:00:00,2014-05-04 12:00:00,300234060210780,-4.75684,-4.0717,39.40003,39.79105,0.4554,0.6831,8.692562103271484,0.9266828298568726,8.59034538269043,9.621826171875,2.3671233654022217,9.566499710083008,7.484142303466797,-1.0892415046691895,7.482426643371582,0.6361954212188721,0.9616138935089111,0.6228280663490295
470,False,2014-05-04 10:00:00,2014-05-05 10:00:00,300234061157620,33.64914,33.72049,35.33598,35.38476,0.0051,0.0433,5.238361835479736,-1.529432773590088,1.6049866676330566,9.441147804260254,6.7092180252075195,6.3555731773376465,2.3364057540893555,-6.999875068664551,-3.850727081298828,1.9553108215332031,3.637521505355835,3.6217355728149414
471,False,2014-05-05 10:00:00,2014-05-06 10:00:00,300234061157620,33.72049,33.77977,35.38476,35.4368,0.1486,0.1178,1.5688154697418213,0.20913605391979218,-0.4945627450942993,4.026525497436523,3.6029131412506104,2.5533528327941895,0.08908862620592117,-1.7306982278823853,-2.7868809700012207,0.9942935109138489,1.3451385498046875,1.1627873182296753
472,False,2014-05-06 10:00:00,2014-05-07 10:00:00,300234061157620,33.77977,33.70685,35.4368,35.41691,0.0413,0.0295,3.0053904056549072,-0.5631892681121826,-2.625001907348633,6.214231014251709,1.490049123764038,-0.3627331256866455,1.1225354671478271,-2.432742118835449,-6.202982425689697,1.42434823513031,1.107418417930603,1.620785117149353
473,False,2014-05-07 10:00:00,2014-05-08 10:00:00,300234061157620,33.70685,33.59858,35.41691,35.36449,-0.0765,-0.1246,1.9099928140640259,0.2664536237716675,-0.6892054677009583,3.6139862537384033,2.473872423171997,1.680950403213501,0.38908180594444275,-1.4277613162994385,-3.3846383094787598,0.791193425655365,1.220518946647644,1.49612557888031
474,False,2014-05-08 10:00:00,2014-05-09 10:00:00,300234061157620,33.59858,33.53465,35.36449,35.32399,-0.0841,-0.179,5.807194232940674,0.33054161071777344,5.388531684875488,8.482930183410645,3.893347978591919,8.245779037475586,1.858357548713684,-2.4144699573516846,1.3327971696853638,1.5594724416732788,2.1346888542175293,1.5662158727645874
475,False,2014-05-09 10:00:00,2014-05-10 10:00:00,300234061157620,33.53465,33.55391,35.32399,35.34106,-0.0124,-0.0406,3.024594306945801,-0.01709519326686859,1.9902331829071045,6.752519607543945,4.121272087097168,5.517097473144531,1.2082276344299316,-2.806845188140869,-0.6147605180740356,1.2960375547409058,2.3257877826690674,1.2071775197982788
221,False,2014-05-09 20:00:00,2014-05-10 20:00:00,300234060210780,-0.23762,0.15542,42.80581,43.06856,0.1352,0.4044,5.726563930511475,1.2250033617019653,5.563560962677002,6.740413665771484,2.3440425395965576,6.681916236877441,4.4633917808532715,0.02248859405517578,4.134178161621094,0.6545364856719971,0.5485879182815552,0.683491051197052
476,False,2014-05-10 10:00:00,2014-05-11 10:00:00,300234061157620,33.55391,33.59948,35.34106,35.35386,0.0615,0.1111,2.76271390914917,0.6170910000801086,-2.2766222953796387,4.403971195220947,3.42307448387146,-0.6147605180740356,1.3453112840652466,-1.5700936317443848,-3.761063575744629,0.843683660030365,1.5097105503082275,0.708063542842865
477,False,2014-05-11 10:00:00,2014-05-12 10:00:00,300234061157620,33.59948,33.60762,35.35386,35.34516,-0.0259,0.0325,2.718381643295288,0.7798881530761719,-2.3630871772766113,4.8928022384643555,2.9662649631500244,-0.589719295501709,0.724627673625946,-1.0998202562332153,-3.891116142272949,1.1468578577041626,1.174312949180603,1.0646419525146484
222,True,2014-05-12 04:00:00,2014-05-13 04:00:00,300234060210780,0.23374,0.23938,43.12121,43.1228,0.0706,-0.0025,3.303196907043457,-0.6669379472732544,3.0640311241149902,4.434966087341309,1.3554105758666992,4.223033905029297,2.1176974773406982,-1.8634133338928223,1.7504193782806396,0.6836820840835571,1.0313504934310913,0.6940844655036926
478,False,2014-05-12 10:00:00,2014-05-13 10:00:00,300234061157620,33.60762,33.67064,35.34516,35.38373,-0.0061,0.062,1.829627513885498,0.9059099555015564,-0.33035725355148315,3.9425618648529053,3.4894320964813232,1.4370007514953613,0.33942556381225586,-1.3017780780792236,-2.0267598628997803,1.02946937084198,1.5273529291152954,1.0699198246002197
223,True,2014-05-13 04:00:00,2014-05-14 04:00:00,300234060210780,0.23938,0.11745,43.1228,43.01846,-0.2945,-0.3166,3.8946373462677,0.2749166786670685,3.696038246154785,5.847408294677734,1.8016412258148193,5.840209484100342,2.2901623249053955,-1.5229700803756714,2.206007480621338,0.9273924827575684,1.146558165550232,0.9886261224746704
480,False,2014-05-13 06:00:00,2014-05-14 06:00:00,300234061157630,33.81744,33.98782,35.36092,35.44024,0.0205,0.0443,3.806596279144287,2.051030158996582,2.866060495376587,4.574577331542969,4.392472267150879,4.021896839141846,2.4548897743225098,0.003254413604736328,1.2681747674942017,0.5477028489112854,1.2249135971069336,0.9320464730262756
479,False,2014-05-13 10:00:00,2014-05-14 10:00:00,300234061157620,33.67064,33.82185,35.38373,35.45544,0.0826,0.1952,1.9733226299285889,1.024238109588623,1.001348853111267,3.2918498516082764,3.291321039199829,1.697105884552002,1.1450786590576172,-0.8026536703109741,-0.05900776386260986,0.6731320023536682,1.4406495094299316,0.4689078629016876
224,False,2014-05-14 04:00:00,2014-05-15 04:00:00,300234060210780,0.11745,0.1092,43.01846,43.00934,0.0448,0.024,6.908322334289551,1.5271323919296265,6.72343635559082,8.083918571472168,2.2594125270843506,7.994558811187744,5.476372241973877,0.9072563648223877,5.185100078582764,0.8594834804534912,0.3402637243270874,0.9006214737892151
481,False,2014-05-15 01:00:00,2014-05-16 01:00:00,300234061157630,34.10858,34.20218,35.5228,35.56754,0.1296,0.1195,1.6540570259094238,0.36177772283554077,-0.7173808217048645,2.921985626220703,2.6296684741973877,0.12355047464370728,0.524104654788971,-1.772051453590393,-1.3595335483551025,0.6616142392158508,1.5324878692626953,0.42379260063171387
225,True,2014-05-15 04:00:00,2014-05-16 04:00:00,300234060210780,0.1092,0.23426,43.00934,43.12223,0.0053,0.0,7.9000349044799805,1.512360692024231,7.739526271820068,8.817153930664062,2.2594125270843506,8.717521667480469,6.987638473510742,0.5033407211303711,6.837010383605957,0.5385782718658447,0.44123131036758423,0.564287543296814
482,False,2014-05-16 01:00:00,2014-05-17 01:00:00,300234061157630,34.20218,34.27697,35.56754,35.58237,0.0091,0.0946,2.1668803691864014,1.217309832572937,-0.06408068537712097,3.0437169075012207,2.9960777759552,1.5339343547821045,1.1367627382278442,-1.766281247138977,-2.3967232704162598,0.4921536445617676,1.4666736125946045,1.1403967142105103
483,False,2014-05-17 01:00:00,2014-05-18 01:00:00,300234061157630,34.27697,34.36284,35.58237,35.63601,0.0307,0.0976,4.256411075592041,3.622762680053711,1.8856093883514404,6.448355674743652,4.733877182006836,4.775555610656738,2.2880263328552246,1.8920414447784424,-0.009733200073242188,1.3327960968017578,0.9457840919494629,1.5228071212768555
484,False,2014-05-18 01:00:00,2014-05-19 01:00:00,300234061157630,34.36284,34.42296,35.63601,35.70015,0.0832,0.0961,4.434485912322998,3.1569902896881104,2.809612989425659,5.804445743560791,5.422457695007324,3.658395767211914,3.4381542205810547,1.3313679695129395,1.2617125511169434,0.7694531083106995,1.388942003250122,0.683411180973053
485,False,2014-05-20 09:00:00,2014-05-21 09:00:00,300234061157630,34.62903,34.54106,35.84103,35.87377,0.1789,0.0795,3.1434476375579834,2.168088912963867,1.5761651992797852,6.8531293869018555,6.080263137817383,3.353055000305176,0.4314105808734894,-0.7170619964599609,-1.60186767578125,2.0197744369506836,1.9963260889053345,1.670486569404602
